,CODE_INDEX,N_POSITIVE_CODES,AUC(GRU),AUC(ICENODE),AUC(ICENODE_UNIFORM),AUC(RETAIN),VAR[AUC(GRU)],VAR[AUC(ICENODE)],VAR[AUC(ICENODE_UNIFORM)],VAR[AUC(RETAIN)],P0(AUC_GRU==AUC_ICENODE),P0(AUC_GRU==AUC_ICENODE_UNIFORM),P0(AUC_GRU==AUC_RETAIN),P0(AUC_ICENODE==AUC_ICENODE_UNIFORM),P0(AUC_ICENODE==AUC_RETAIN),P0(AUC_ICENODE_UNIFORM==AUC_RETAIN)
113,113,497.0,0.9025860803417515,0.9186533288825747,0.9048150453706403,0.9055906401856454,0.00010195112812147511,7.915243113756643e-05,9.822361941459847e-05,9.699335939586615e-05,0.028676627258429017,0.7383617640248499,0.5835494212191593,5.099773558372776e-05,0.07451272615202814,0.9127085552113818
114,114,1803.0,0.8004983573024476,0.7900649325138368,0.7730035552716202,0.7992584584272219,3.1662094241341384e-05,3.0957905031770435e-05,3.537722080912037e-05,3.1519375024602485e-05,0.024625661266584,3.0219676004096076e-09,0.6904055047599618,1.0405904235899696e-13,0.03653977394706035,1.953251298613299e-09
115,115,1159.0,0.6704777121318098,0.6675351789441483,0.6671503558096398,0.673150137733925,7.320390785258431e-05,6.867255115874975e-05,6.934607981158342e-05,7.375089938131353e-05,0.6364262104212219,0.5930750284613393,0.6069594650247021,0.7829046791354284,0.3425566909829869,0.31597610760306283
116,116,2738.0,0.7292558308991292,0.7255309834383543,0.7088403202590675,0.7176345531864281,3.159819905578419e-05,3.210967709622375e-05,3.4064755798152495e-05,3.368766342251226e-05,0.40274484527253085,2.7735193587612043e-06,0.0002536635697113185,3.0952506975054072e-27,0.05629626766207365,0.026585100430136725
117,117,1109.0,0.9056864633506266,0.8873866782380163,0.8764351256636549,0.9008707663579578,2.6353734522387547e-05,3.192360230963556e-05,3.604128315284723e-05,2.97037365415552e-05,2.0436678116164535e-05,1.265711307034669e-10,0.07359227339161341,1.2297201035236704e-07,0.0010899256067949572,2.747933825877462e-08
118,118,229.0,0.8191782022863052,0.8267904474062773,0.8192273161254652,0.8317231086532505,0.0002498395234839217,0.00020459707794247137,0.00022643887841644703,0.00021213271655238933,0.4913775681195315,0.9965620018021568,0.1833123376502268,0.15027218431336317,0.6496965771961524,0.24129194143507948
119,119,114.0,0.7292779118640422,0.7312837655775277,0.7294577602665596,0.8068418556514959,0.000861583952225449,0.0008453220889360401,0.0008506817605337638,0.0005180790504538259,0.917649809879968,0.9924634882349369,6.543134572928365e-05,0.8080684431929646,0.0009329478688258474,0.00038852648697981497
120,120,200.0,0.7552784995425434,0.7925057639524246,0.7729765782250685,0.7550026532479414,0.0003681233085423619,0.00027113985189754843,0.0003180503274983344,0.00037836279397615477,0.010640840885043834,0.21150637453589682,0.9792173594734274,0.0026047358998921013,0.0062999580599746524,0.16102129650483354
121,121,68.0,0.9500202455604377,0.9495569542964507,0.9499532959558155,0.9427554100636503,0.00040587896354382565,0.0003460154783777547,0.00036309471311077416,0.0004333566922541588,0.9761047997803483,0.9968205422161073,0.27186721857872387,0.8966535352778313,0.6102927228276707,0.6306319560808995
122,122,268.0,0.9432254565306789,0.940598581002607,0.9418677332784293,0.9381435769751602,0.00010069869736032677,8.504881906102643e-05,8.408750737631228e-05,0.00012998875050116844,0.7197819529968774,0.8394976431680525,0.3221151982960536,0.49399109266379315,0.755492092100259,0.6084075658961662
