,CODE_INDEX,N_POSITIVE_CODES,AUC(GRU),AUC(ICENODE),AUC(ICENODE_UNIFORM),AUC(RETAIN),VAR[AUC(GRU)],VAR[AUC(ICENODE)],VAR[AUC(ICENODE_UNIFORM)],VAR[AUC(RETAIN)],P0(AUC_GRU==AUC_ICENODE),P0(AUC_GRU==AUC_ICENODE_UNIFORM),P0(AUC_GRU==AUC_RETAIN),P0(AUC_ICENODE==AUC_ICENODE_UNIFORM),P0(AUC_ICENODE==AUC_RETAIN),P0(AUC_ICENODE_UNIFORM==AUC_RETAIN)
39,39,310.0,0.8309990151808819,0.8269604710368887,0.8296029816970318,0.8309681086234534,0.0002340041245797458,0.00021686356144407824,0.00020886995376963297,0.00022818993725212688,0.7200753545552641,0.9029364421663653,0.9968829862040209,0.39686252449641246,0.6864457893944065,0.8875920671685146
40,40,238.0,0.626749801044013,0.6320292161808543,0.6374273304827549,0.6432503338414017,0.0004027549587464479,0.0003637710257749907,0.00035413621879057486,0.0003682576568591407,0.7322338877569061,0.47489681872803646,0.12754501532049564,0.3365645885563988,0.410926465923925,0.6661147094644205
41,41,19.0,0.6609674286507087,0.6511903110233328,0.6503823522210705,0.676490031094172,0.005522018034839306,0.004179989790546368,0.0048996074148248804,0.004535052533321068,0.8732398501375188,0.8695795373341026,0.5005646955734768,0.966345242533727,0.664829725528225,0.6798903077579008
42,42,12.0,0.7906211276332094,0.7447981206113177,0.73590458488228,0.7798946716232961,0.0032367010537689552,0.005401973700131531,0.005819893616677899,0.003905046338903321,0.419054852805263,0.36846081069718095,0.8006137441068291,0.6777592803042384,0.4354461871726959,0.26387080945972574
43,43,1183.0,0.7639265181365466,0.7722870754163963,0.759488208465721,0.7624945318854058,7.204581456972824e-05,6.60712768244586e-05,7.244138050375863e-05,7.389529748009052e-05,0.17045971128467785,0.4630278529503493,0.7455753691043507,9.231639788916794e-07,0.12256205504737523,0.6297365611211402
44,44,95.0,0.6837860381378678,0.7057454557466945,0.7119509113282185,0.6750286983738963,0.0009134495895167213,0.0008523814615089393,0.0008709861797423788,0.0009864422538937985,0.3410822964705391,0.2454103481006622,0.6111980903464709,0.28164737599195044,0.17619907358722509,0.1288316567653123
45,45,151.0,0.8967812074429664,0.8985906840261798,0.8965935502538613,0.8891396808989094,0.0002941693700729646,0.00024390461165282109,0.00026672064416772477,0.00033426497720597,0.8764631749291062,0.9877271393512528,0.2513078933243119,0.7137970381722893,0.4330876194347807,0.5382450306935235
46,46,152.0,0.6891072380920635,0.6958757624745842,0.698447551748275,0.6872208426385787,0.0005983937686436048,0.0005122491964222265,0.0005229340936138466,0.0005841537482543194,0.6908631079413043,0.5828342477611799,0.8992798917541036,0.6111778070170812,0.6164662203442048,0.5249188672449375
47,47,292.0,0.9079689828944567,0.9024055779331392,0.9015607810171056,0.895063857441976,0.00011065487697171957,0.00013447043958132892,0.00014087980358819176,0.00014570674054712043,0.4831632210646206,0.4566088604770423,0.019081779122844363,0.6940327909197018,0.2807452494796717,0.370519057904524
48,48,10.0,0.6501858160421182,0.6058996593372561,0.6355373180551255,0.6342675751006505,0.004751183768807104,0.009744773408645732,0.008124705513000098,0.00740867218673923,0.6099616560091152,0.8406378915504871,0.7773717966764484,0.22619269392696406,0.6901698685926416,0.9824965989187737
49,49,159.0,0.7325274565335934,0.7336629014555427,0.730365226475904,0.7390290998882499,0.00046676538173778717,0.00045370439691573284,0.0004380576406795785,0.0005034994480692104,0.9420058943966525,0.8826814127825033,0.6312008485784555,0.5211636713078894,0.7346647594040178,0.5834391456041554
50,50,100.0,0.8691692839195979,0.873864635678392,0.8753015075376884,0.8737641331658291,0.000689017077946645,0.0006549589407829377,0.0006392866866646461,0.0006317454705138349,0.8088869872270911,0.7360605763905104,0.7036231760376064,0.7023249716083146,0.9959276751703913,0.9342756578888782
51,51,147.0,0.625011972832164,0.6300723105252226,0.6379453220933999,0.6638297780748117,0.0006268247263811757,0.0005624330779221379,0.0005607904011895445,0.0005269236184709236,0.7683364938319109,0.4610774595484666,0.00325949567088434,0.13809850468671223,0.06188716705280681,0.16300589151581668
52,52,256.0,0.7737207848720219,0.7724452169188667,0.7700135574291693,0.7559804234747264,0.00024763154566584687,0.00024548501939253986,0.0002509084154989119,0.0003054997374009619,0.9236783856073064,0.7758227110248269,0.0921965645520441,0.5178509802154257,0.20768305220021976,0.2828207545406495
53,53,33.0,0.6433119069482705,0.7099008735372371,0.721256857620494,0.6824539097266369,0.002744961790370642,0.001954330417078985,0.0019291361526075541,0.002465219585200911,0.13393802613958658,0.08832477997067724,0.28784391058374903,0.3617167013437915,0.35378774768821275,0.21977658721498816
54,54,68.0,0.7398920036764706,0.7491681985294117,0.7579388786764706,0.7620358455882353,0.0010214416195831358,0.0009778596607819014,0.0008918861367874069,0.0009235109066600832,0.7205608865953337,0.486827089763496,0.11696934769773937,0.2854992429550284,0.5985760844856371,0.8640917122511699
55,55,196.0,0.6852804658215328,0.7039055178831737,0.6858791746928362,0.6637985312109538,0.00048387653364879106,0.000400869372133545,0.0004343563222486334,0.0005534642563593425,0.22993535288028866,0.9701919162698774,0.05472750884934956,0.0012029532533370825,0.014200320760807362,0.16478656479431042
56,56,32.0,0.9687645665009323,0.9532900870105656,0.9527025714729647,0.9492357442510877,0.0004119665632119767,0.000640245790747576,0.0007783015888328304,0.0010734571535054099,0.5365331407069793,0.48000110009005426,0.16919528469657108,0.9388482577964223,0.8780306818044237,0.868173292978502
57,57,585.0,0.8137724081120308,0.8185474298681845,0.8142338274413746,0.8124936257011728,0.00012721839820239233,0.00012192751152278214,0.0001279374175043953,0.00012989006516156198,0.4295290875793719,0.9358693879197922,0.7635391121519663,0.07833326010836301,0.306421162112954,0.7601318951138418
58,58,145.0,0.7984468306729129,0.7639019016507878,0.7675132384780251,0.8027627653830842,0.000516271030853501,0.0006133193917542633,0.0006018123794132963,0.0005193149009265769,0.02494365897359369,0.03432871697916482,0.7349710966487625,0.46528869565160924,0.02346063555180055,0.035254207650779155
59,59,589.0,0.7274264157394843,0.7248290438962772,0.7304552389429038,0.728737808394588,0.00014181766071594387,0.00014025332796832295,0.00013440288670465018,0.0001466807362511546,0.7529521734646737,0.6955770974211923,0.8302487822694816,0.02143889744926243,0.6107503708179367,0.810116808644068
60,60,39.0,0.6641221069592511,0.6744479142985909,0.6766135818865636,0.6498438565634086,0.0016326810865526008,0.0019981086005381923,0.0017683583160860925,0.001437473792452905,0.803091239774448,0.736121869113012,0.6363688829142848,0.832003631329859,0.4392534827160236,0.398780181176017
61,61,793.0,0.6811653732271917,0.6850308036731089,0.6909903283688219,0.6849264767153118,0.00011450318974451398,0.00011310463442969488,0.00011172959385863065,0.00012096036565079132,0.5593600162749628,0.1339643769301083,0.5130783739024101,0.010592426010071954,0.9872719000207303,0.34880927933936245
62,62,174.0,0.9001146868573975,0.8869129146897794,0.8904101333508652,0.8925714692701313,0.00014227441818481616,0.0002074942615536564,0.00020219414408194952,0.0001782969171811156,0.1293897098493807,0.25335753046861764,0.18803236153109204,0.141554769220607,0.46187949044510956,0.7761395707172641
63,63,1632.0,0.6977372524692259,0.7096576533839344,0.7021549469663796,0.6959187831460129,5.52285466500839e-05,5.108641938967839e-05,5.32160248353691e-05,5.491473141764988e-05,0.0038195677419874795,0.273303415943822,0.5763167342833396,8.437970018792545e-06,0.0002092899350906573,0.09011871099898532
64,64,1489.0,0.8991043780789997,0.9117723586140366,0.8961284810576483,0.8881099813305878,2.2495267533379074e-05,1.8222106463051045e-05,2.2991951947031887e-05,2.5895855718247433e-05,3.937274640666168e-07,0.16599585820318397,1.0640819273304404e-08,6.7473175564023216e-18,8.959597420179884e-17,0.0010256046417384801
65,65,862.0,0.7120215496654645,0.7158805240987242,0.7197059746228146,0.7214490109619044,9.443214555612358e-05,9.58646076642598e-05,9.461513779514732e-05,9.32186768956144e-05,0.5102322520982272,0.1942518263722871,0.03354078319171321,0.03467546056692819,0.26967251384642943,0.7319419029069876
66,66,72.0,0.9573778750608019,0.963562295879369,0.9560185185185185,0.9615514905149051,0.00020235638536041719,0.0001048128254118535,0.00021610887889126528,0.00015475063010177286,0.4928951069378369,0.8681302431252035,0.35911095502534063,0.3357108393562652,0.7785511189264714,0.5015365575009798
67,67,77.0,0.7604220220399223,0.7706393121821068,0.7631541514345458,0.770025624508491,0.0009815114914319845,0.0009365436300818197,0.0010094078530143527,0.0010034556498928924,0.6620629893927799,0.9086284258137372,0.5990940436911767,0.14775002076406452,0.96747391503677,0.6736037333595168
68,68,203.0,0.6855656768582986,0.6837697899425615,0.6766023612296007,0.6844231971347583,0.0004177285883759954,0.00042971193020233263,0.0004615159883160442,0.0004153288767294069,0.8900977113039086,0.49033613031484113,0.8901246713586736,0.13311444644669704,0.9545760983904508,0.484390410784293
69,69,106.0,0.8578010356301863,0.8482721702561791,0.8424104203614622,0.8377586851174129,0.0004552341437109771,0.00048451796282375796,0.0005615574921208142,0.0005962502321391397,0.5235582809171773,0.2977240982070265,0.14224908789825494,0.4074992586566558,0.5373093238549603,0.7539449048576365
70,70,406.0,0.6533978527303252,0.6901756561508093,0.678571022260939,0.6860392122127181,0.0002573695626430719,0.000208895700229797,0.0002156718451330034,0.00021728942509192999,0.0005018559205944605,0.012393802763250451,0.0006238093447019034,0.0029961968414697737,0.6391876081011074,0.422962759747444
71,71,304.0,0.8561487648997574,0.8524657177499232,0.8443871887701083,0.8499017533898016,0.0001524375906146842,0.00015530826780024544,0.00016851965426754322,0.00016247683053132437,0.6709007846594244,0.19517122100977713,0.24283447642080358,0.02406574571147394,0.7789499163077632,0.5474010858773455
72,72,7.0,0.7511442280053949,0.6484400910960267,0.6454330377871625,0.7823645167709554,0.005161045311903548,0.012842981945273007,0.014844004614532972,0.003887147577401684,0.09061112592901577,0.14554825663843315,0.30482472488581525,0.8618499721223409,0.05395379586198216,0.09881206719492573
73,73,26.0,0.7158132925751677,0.7431638526019152,0.7080696391469442,0.7139385761708021,0.002673909435541547,0.0030316542564571953,0.003648814669666031,0.003070016586394766,0.3739346981883779,0.8098699764878781,0.9594550310193285,0.007292660611635843,0.4438986356422655,0.882979809099562
74,74,14.0,0.7845522156801983,0.7735734206914869,0.74912568064102,0.7758090220903979,0.001734958023337342,0.0019043789018639524,0.0024437428302099876,0.003653509994793354,0.7052766287162264,0.22296491334213775,0.7650328871776058,0.0322960543558652,0.9406336789318699,0.32363718051886314
75,75,9.0,0.8098260824689065,0.8724604771980528,0.8562556983365158,0.8457363540967814,0.004969492886684896,0.0017869193917038212,0.0021412733872807075,0.0014715810066291855,0.4244305939437629,0.5470476461934699,0.42012340719884167,0.04837644269496121,0.47531160110436566,0.7847702814669689
76,76,2.0,0.9038818434890195,0.9055830497989483,0.8975409836065573,0.8220692854933498,3.831330498728405e-05,0.006437247952744511,0.008660690647697089,0.01096075425887036,0.981956685706537,0.9425934532311955,0.455769686253792,0.5339395928866213,0.6513968003842392,0.7026080463061594
77,77,29.0,0.8520545597677943,0.8471169757565696,0.8241266849103791,0.8823601865785542,0.0023467639381924564,0.002504644823626685,0.0031462305312448405,0.0016126373313176414,0.7729720228810512,0.21816310017435436,0.142208544859108,0.031535575754964774,0.06542915242740618,0.027002225753511307
78,78,3.0,0.6688837329208559,0.6045888115493684,0.4540345449858211,0.6022170662541892,0.019039241391891962,0.008192745088981379,0.018576009561973604,0.023939584774080373,0.41794267914354566,0.0005326512562283074,0.08500657924017811,0.20437140358789851,0.9750010640275142,0.14038764693386693
79,79,4.0,0.6791267017326733,0.7313582920792079,0.7030669863861386,0.691696318069307,0.020062022291378302,0.011202406813673547,0.01185829105007773,0.014753840364494033,0.31032948368896696,0.6056109672024468,0.7727565384215115,8.893753812393924e-05,0.018959334079779924,0.5029644097207288
80,80,5.0,0.7071638557945226,0.8313786167414513,0.8668420238279436,0.7669193872814483,0.02332155200896506,0.0026886130348504254,0.0018350384430130585,0.011350100743042976,0.33548260246942463,0.16113264480196254,0.2393591183027447,0.2427812782624701,0.43113512043286406,0.13617534880597484
81,81,2.0,0.5221930095886174,0.7469068976183112,0.7428858645221157,0.4370553665326322,0.07305806244207312,0.03278486204500918,0.00956038648438304,0.06736409598496783,0.011880986013785556,0.20115914711079275,6.170165977092881e-14,0.9615481336629832,8.062077509009163e-05,0.058903323963568406
82,82,14.0,0.7946456239762716,0.8186064013457878,0.850048696268095,0.7822391429456815,0.002917551875271656,0.003919005119587689,0.002113591981909654,0.0031596797002883138,0.49575038412219063,0.12803090086308452,0.46226845230077374,0.3385257149020642,0.43112564009564014,0.08534925190548687
83,83,50.0,0.895565596759115,0.9128326581489562,0.9149080710501715,0.8821377376129637,0.0008502777100727491,0.0005211324514970658,0.0005215876804804413,0.001025511580216122,0.3883647433116689,0.3761034550726422,0.28618450088772607,0.6665431598032057,0.14971825840694816,0.15649082122206776
84,84,2.0,0.9999226724404578,0.9999999999999999,0.9999226724404578,0.9998453448809156,1.1959102929509165e-08,0.0,1.1959102929509165e-08,2.3918205859022843e-08,0.47950012218794114,,0.4795001221866795,0.47950012218794114,0.3173105078633529,0.4795001221866795
85,85,299.0,0.9289819471724791,0.9363030493930434,0.9239858262073123,0.9265997698059832,9.631131024398043e-05,8.249577423919777e-05,0.00010837176851193883,0.00010808600630593427,0.1865899035971419,0.3219832403399928,0.5398747685769735,0.00019674777072265824,0.10166229597909619,0.6166667900325533
86,86,171.0,0.6451684502134591,0.620484831261893,0.6128138619801317,0.6352881303358975,0.0005392569827751131,0.0005142675168963708,0.0005167979891068945,0.0004965455835069043,0.1497578278129056,0.06500430755239725,0.43695486007388207,0.08415073585295105,0.3542079695786601,0.1457597576577732
87,87,95.0,0.6601542692444275,0.6873966652076605,0.6895884777061121,0.6993178458463749,0.0012032646035450895,0.0010961709761580145,0.0010905116162864858,0.0011480262016136803,0.34621162995279187,0.3021313480661514,0.04759714434375133,0.759750292180708,0.7136888835141433,0.7587283696592941
88,88,442.0,0.797346115550563,0.8071910859878686,0.8034110858977613,0.8028366520342467,0.00015090753493225757,0.00013942826677317943,0.0001420612765232856,0.00014543479061732866,0.08063406269071484,0.3302867978665657,0.19388002764076584,0.15964218163453936,0.4386634257876809,0.9246012706278098
89,89,927.0,0.6850366406587199,0.7000355494502392,0.6983678791832659,0.6857434439396266,9.085532882971943e-05,8.722693450251641e-05,8.878330079023267e-05,9.623874733957016e-05,0.009621719869903884,0.02356364544932696,0.8872379543150859,0.43542419575094415,0.01824040842470813,0.03522736475624057
90,90,3.0,0.8881154936839393,0.9340551688579531,0.9445733436452695,0.9210105697344676,0.0011359965902879667,0.0011529358500467412,0.0008955899621426698,0.000655586733133446,0.07722079400917761,0.01231651573027,0.20642857328885056,0.02760997772920642,0.7675871912899358,0.5510132016957356
91,91,65.0,0.5680774636888959,0.54557599202297,0.5362990905705259,0.5553574646499838,0.0012041994682928257,0.0013525809609810826,0.0014870529121459705,0.0012706042249704193,0.47065911597035237,0.31212349840092324,0.5685667934298066,0.27187072591643324,0.7676053921656514,0.5594362801973133
92,92,79.0,0.8042501847518778,0.786987524047463,0.7881307072480194,0.781972971741383,0.0007608862592462412,0.0009491904672077578,0.0009419173234641077,0.000824407352851718,0.3077595026254658,0.34135959580423025,0.05208032869975996,0.8218323369383872,0.7696324478381064,0.7276518826056511
93,93,107.0,0.907106976361502,0.9231561486688009,0.9193008799239525,0.9059051433457679,0.00037031517836924756,0.00022270471215060173,0.0002679552546790745,0.000380526376278598,0.1708908415244259,0.41277892818572404,0.9192138469075469,0.6446735418394445,0.2061283816167364,0.3880252869592551
94,94,249.0,0.7691179575998155,0.7765572662090717,0.7640938411953005,0.7680692217333718,0.000302617111456434,0.00028915273173515043,0.0003091209017315844,0.0003128682204431292,0.5862655398661665,0.677184018848964,0.9131790808720429,0.06433766840467306,0.5246170487291729,0.7283301824330319
95,95,133.0,0.6264303220561268,0.5988677297031053,0.6116443436926966,0.6432612707775753,0.0007512612735945628,0.0007573662913275686,0.0007419684500467582,0.0007429979587656025,0.14467306051118867,0.4377205457684479,0.26675328258281683,0.011445947127164926,0.006597322695941346,0.05901458691896057
96,96,344.0,0.7304267996293652,0.7352742925280634,0.7191895591876415,0.7251221841629577,0.0002661772641941404,0.00025937264228297914,0.0002675336585981275,0.000250989712736472,0.682911781966103,0.2968566853191984,0.5473080753540661,0.0007982480095661356,0.3883859839574464,0.5848763072893823
